,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
7,300485.SZ,20220630,12.35,11.59,12.5,11.33,11.57,0.7799999999999994,6.7416,157177281.0,1889695913.55
8,300485.SZ,20220531,11.57,12.61,13.73,11.3,12.88,-1.3100000000000005,-10.1708,215172491.0,2760830586.02
9,300485.SZ,20220429,12.6909,15.0754,15.4203,10.6513,15.2626,-2.5717000000000017,-16.8497,243168386.0,3156808401.55
10,300485.SZ,20220331,15.2626,14.4842,17.4895,13.1048,14.6616,0.6010000000000009,4.0991,616933093.0,9829507235.99
11,300485.SZ,20220228,14.6616,13.4792,15.6469,12.4151,13.5482,1.1134000000000004,8.2181,342267214.0,4791244219.57
12,300485.SZ,20220128,13.5482,13.7255,18.4748,12.3855,12.9964,0.5518000000000001,4.2458,586815512.0,8829815587.72
13,300485.SZ,20211231,12.9964,12.7796,13.0654,11.6761,12.9274,0.06899999999999906,0.5338,167101776.0,2085128703.32
14,300485.SZ,20211130,12.9274,10.8287,13.4792,10.6612,10.8287,2.098700000000001,19.3809,143755199.0,1755653045.06
15,300485.SZ,20211029,10.8287,11.4691,11.814,10.6513,11.4494,-0.6207000000000011,-5.4212,34034592.0,389310596.8
16,300485.SZ,20210930,11.4494,11.2327,12.2574,11.1243,11.2425,0.20690000000000097,1.8403,95371120.0,1140021562.36
17,300485.SZ,20210831,11.2425,11.7746,15.0065,11.1538,11.745,-0.5024999999999995,-4.2784,302366077.0,4045526723.11
18,300485.SZ,20210730,11.745,12.6023,13.6763,10.5528,12.5727,-0.8277000000000001,-6.5833,107465595.0,1315906114.34
19,300485.SZ,20210630,12.5727,13.3216,13.8339,12.3067,13.4891,-0.9164000000000012,-6.7936,105587447.0,1392663092.22
20,300485.SZ,20210531,13.4891,12.6712,14.1394,11.7056,12.9767,0.5124000000000013,3.9486,201320334.0,2660135921.46
21,300485.SZ,20210430,12.9112,10.7054,13.2837,10.5878,10.6956,2.2155999999999985,20.7151,140505736.0,1699588086.08
22,300485.SZ,20210331,10.6956,11.7152,12.4406,10.5192,11.7054,-1.0097999999999985,-8.6268,80632310.0,936127027.24
23,300485.SZ,20210226,11.7054,11.8818,12.7544,10.9603,11.8622,-0.1568000000000005,-1.3218,70082682.0,852661331.28
24,300485.SZ,20210129,11.8622,14.5876,14.8425,11.6073,14.47,-2.607800000000001,-18.0221,122954546.0,1666164252.15
25,300485.SZ,20201231,14.47,16.764,17.5875,14.0876,16.6758,-2.205799999999998,-13.2276,163479080.0,2679381915.63
26,300485.SZ,20201130,16.6758,18.3816,20.2736,16.5483,18.3326,-1.6568000000000005,-9.0375,206131219.0,3807519976.98
27,300485.SZ,20201030,18.3326,20.2442,23.9107,18.1463,19.9501,-1.6174999999999997,-8.1077,377283531.0,8080561392.83
28,300485.SZ,20200930,19.9501,17.8914,22.0677,15.019,17.9796,1.9704999999999977,10.9596,459339994.0,8908536654.58
29,300485.SZ,20200831,17.9796,22.0089,23.2049,16.4699,21.95,-3.970399999999998,-18.0884,271527018.0,5394724981.77
30,300485.SZ,20200731,21.95,21.6069,25.4891,17.1561,21.5971,0.3528999999999982,1.634,631471300.0,13576483658.4
31,300485.SZ,20200630,21.5971,15.3817,27.5282,14.9994,15.3817,6.215400000000001,40.4078,803852919.0,17252913043.35
32,300485.SZ,20200529,15.3817,14.6955,17.9404,13.7837,15.2444,0.13729999999999976,0.9007,562279825.0,8927070491.35
33,300485.SZ,20200430,15.1892,11.7314,17.3773,10.9304,11.9756,3.2135999999999996,26.8346,579795279.0,8284943885.72
34,300485.SZ,20200331,11.9756,9.2796,13.1868,9.2308,9.1917,2.783899999999999,30.2871,406336044.0,4744641520.51
35,300485.SZ,20200228,9.1917,8.2637,10.7057,8.2637,9.1038,0.0879000000000012,0.9655,203094742.0,2021145835.42
36,300485.SZ,20200123,9.1038,8.8498,9.9243,8.4982,8.801,0.3027999999999995,3.4405,66247236.0,612702874.39
37,300485.SZ,20191231,8.801,8.0098,8.967,7.9023,8.1074,0.6936,8.5551,60054217.0,512817960.49
38,300485.SZ,20191129,8.1074,8.1563,8.6544,7.7656,8.2149,-0.10749999999999993,-1.3086,57787868.0,490472374.31
39,300485.SZ,20191031,8.2149,9.0256,9.4066,8.0684,9.0256,-0.8107000000000006,-8.9822,27686729.0,252771811.44
40,300485.SZ,20190930,9.0256,9.475,10.0903,9.0061,9.475,-0.4493999999999989,-4.743,37167633.0,370376115.38
41,300485.SZ,20190830,9.475,9.9243,10.061,8.8107,9.9829,-0.5079000000000011,-5.0877,28332985.0,277325959.69
42,300485.SZ,20190731,9.9829,9.7875,10.3345,9.3284,9.6898,0.2931000000000008,3.0248,33075671.0,329899302.65
43,300485.SZ,20190628,9.6898,10.0415,10.061,9.3284,10.0317,-0.34190000000000076,-3.4082,28397648.0,284424685.84
44,300485.SZ,20190531,10.0317,10.3345,10.7253,9.7875,10.5787,-0.5469999999999988,-5.1708,36151627.0,380424127.67
45,300485.SZ,20190430,10.4557,11.4018,12.7244,10.3205,11.3535,-0.8978000000000002,-7.9077,80951060.0,997225354.34
46,300485.SZ,20190329,11.3535,11.0446,12.2321,10.8418,10.9577,0.3957999999999995,3.6121,95558984.0,1151655608.05
47,300485.SZ,20190228,10.9577,9.0944,11.2956,9.0944,9.1427,1.8150000000000013,19.8519,39377665.0,424717643.56
48,300485.SZ,20190131,9.1427,9.635,9.8668,9.0461,9.4709,-0.3282000000000007,-3.4654,24698757.0,244896667.32
49,300485.SZ,20181228,9.4709,10.6391,11.0929,9.3261,10.4074,-0.9365000000000006,-8.9984,31041745.0,323686747.42
50,300485.SZ,20181130,10.4074,9.915,11.3825,9.8668,9.8378,0.5696000000000012,5.7899,51420762.0,567844287.82
51,300485.SZ,20181031,9.8378,11.0832,11.0832,8.6889,11.2473,-1.4094999999999995,-12.5319,30957566.0,316556446.55
52,300485.SZ,20180928,11.2473,12.0969,12.1452,10.6294,12.0583,-0.8109999999999999,-6.7257,28149601.0,330449400.96
53,300485.SZ,20180831,12.0583,12.2417,12.4348,11.2473,12.2707,-0.2124000000000006,-1.731,40556385.0,497788108.49
54,300485.SZ,20180731,12.2707,13.7575,14.1919,11.8749,13.8926,-1.6219000000000001,-11.6746,76344083.0,1039271825.57
55,300485.SZ,20180629,13.8926,31.2994,31.7339,13.0913,31.2994,-17.406799999999997,-55.6138,31159856.0,887410689.17
56,300485.SZ,20180531,15.5269,16.5518,17.4522,14.8037,16.5039,-0.9770000000000021,-5.9198,67253286.0,2331499175.27
57,300485.SZ,20180427,16.5039,15.3114,16.7625,14.2051,15.024,1.4799000000000024,9.8502,58343695.0,1889393150.39
58,300485.SZ,20180330,15.024,12.1744,15.5604,12.1648,12.3133,2.710699999999999,22.0144,59023251.0,1764343743.04
59,300485.SZ,20180228,12.3133,12.6916,12.706,10.8861,12.615,-0.3017000000000003,-2.3916,14785280.0,360892711.5
60,300485.SZ,20180131,12.615,13.8554,14.1189,12.5575,13.7932,-1.1782000000000004,-8.5419,16802535.0,476606964.85
61,300485.SZ,20171229,13.7932,13.7932,14.0518,13.161,13.7501,0.043100000000000804,0.3135,12331615.0,350620386.66
62,300485.SZ,20171130,13.7501,15.0959,16.0394,13.5585,15.1054,-1.3552999999999997,-8.9723,33086330.0,1046953727.83
63,300485.SZ,20171031,15.1054,14.5116,15.4694,14.2769,14.3631,0.7423000000000002,5.1681,26157701.0,815608345.63
64,300485.SZ,20170929,14.3631,14.4733,15.5892,14.1811,14.4206,-0.057500000000000995,-0.3987,29794149.0,928489249.24
65,300485.SZ,20170831,14.4206,13.4148,14.5116,13.1035,13.41,1.0106000000000002,7.5362,25918897.0,751615291.31
66,300485.SZ,20170731,13.41,15.7472,15.8909,12.9311,15.6993,-2.289299999999999,-14.5822,17405553.0,512348286.51
67,300485.SZ,20170630,15.6993,15.7807,16.6907,15.1342,15.8095,-0.11020000000000074,-0.697,16843673.0,560610007.51
68,300485.SZ,20170531,15.6844,15.9078,16.0503,14.7532,15.8935,-0.2090999999999994,-1.3156,14842875.0,484044920.47
69,300485.SZ,20170428,15.8935,18.8394,19.172,15.5181,18.8251,-2.9315999999999995,-15.5728,21420524.0,778705210.59
70,300485.SZ,20170331,18.8251,19.7612,20.3693,18.5543,19.7422,-0.9171000000000014,-4.6454,26608557.0,1108047762.52
71,300485.SZ,20170228,19.7422,19.2623,19.9465,18.9107,19.2623,0.47990000000000066,2.4914,16914816.0,691964378.86
72,300485.SZ,20170126,19.2623,20.2648,21.9801,18.4355,20.3503,-1.088000000000001,-5.3464,22140502.0,922519592.12
73,300485.SZ,20161230,20.3503,22.7023,22.9446,20.146,22.7641,-2.4137999999999984,-10.6035,26587708.0,1191853508.42
74,300485.SZ,20161130,22.7641,21.9991,24.2085,21.9563,22.0181,0.7459999999999987,3.3881,62246591.0,3026949362.09
75,300485.SZ,20161031,22.0181,21.2008,23.2725,21.2008,21.1438,0.8743000000000016,4.135,35187187.0,1644979164.73
76,300485.SZ,20160930,21.1438,22.0323,22.4172,20.7875,21.9848,-0.8410000000000011,-3.8254,28177423.0,1283054517.67
77,300485.SZ,20160831,21.9848,21.7568,22.3792,20.778,21.7615,0.22329999999999828,1.0261,43986896.0,2003804142.39
78,300485.SZ,20160729,21.7615,22.0038,25.4676,21.619,22.0751,-0.31359999999999744,-1.4206,103044908.0,5091572316.32
79,300485.SZ,20160630,22.0751,22.6453,24.2322,20.5356,22.6548,-0.5797000000000025,-2.5588,63786424.0,3006867483.85
80,300485.SZ,20160531,22.6548,22.7118,24.8404,20.051,22.7403,-0.08549999999999969,-0.376,47585347.0,2205939895.95
81,300485.SZ,20160429,22.7403,51.6955,57.5777,22.1226,52.3607,-29.6204,-56.5699,37792395.0,3593946267.17
82,300485.SZ,20160331,26.089,21.7803,26.9863,19.6496,21.7259,4.363099999999999,20.0825,38339478.0,3811412191.44
83,300485.SZ,20160229,21.7259,24.1241,29.8295,21.7259,24.5431,-2.8171999999999997,-11.4786,30965272.0,3432419698.08
84,300485.SZ,20160129,24.5431,34.0909,34.5644,22.7296,34.7775,-10.234400000000004,-29.4282,40401126.0,4946736897.14
85,300485.SZ,20151231,34.7775,37.8812,41.8561,33.6766,38.2812,-3.503699999999995,-9.1525,69175158.0,11223417186.02
86,300485.SZ,20151130,38.2812,21.5436,38.2812,21.3873,22.017,16.2642,73.8711,93188542.0,11804501628.56
87,300485.SZ,20151030,22.017,18.5795,23.1463,18.3475,17.7746,4.2424,23.8678,49712913.0,4308037798.9
88,300485.SZ,20150930,17.7746,16.9744,19.6473,15.5232,17.4029,0.3717000000000006,2.1359,50880936.0,3848037222.96
89,300485.SZ,20150831,17.4029,24.0294,27.9972,16.5743,24.2543,-6.851400000000002,-28.2482,94308265.0,9208150631.51
90,300485.SZ,20150731,24.2543,17.4503,29.7822,16.205,15.8641,8.3902,52.888,145831836.0,14021931063.37
91,300485.SZ,20150630,15.8641,12.0194,15.8641,12.0194,9.1051,6.759,74.2331,74700.0,4624163.0
